listing_id,zone,property_type,size_m2,bedrooms,bathrooms,age_years,floor,has_elevator,distance_to_business_km,distance_to_transit_km,view_quality,noise_level,has_security,has_pool,has_gym,has_social,furnished,balcony,garden,parking_spaces,pet_friendly,rent_price_gtq,price_per_m2,age_bucket,is_premium_zone
777,Zona 14,Apartamento,59,2,1,16,7,1,0.75,1.32,2,4,1,1,0,0,0,1,0,1,0,8551.7,144.94,16-30,1
778,Carretera al Salvador,Apartamento,81,3,2,23,5,1,8.72,4.57,3,2,1,0,0,1,0,1,1,2,1,8607.32,106.26,16-30,0
779,Zona 10,Apartamento,69,2,2,3,6,1,0.2,1.11,4,3,1,0,0,0,0,1,1,1,1,10797.34,156.48,0-5,1
780,Zona 16,Apartamento,95,3,2,11,4,1,5.74,3.95,5,1,1,1,1,1,1,1,0,0,0,13011.22,136.96,6-15,0
781,Zona 10,Apartamento,66,2,2,9,11,1,0.75,1.23,1,5,1,0,1,0,0,1,0,0,0,9363.83,141.88,6-15,1
782,Zona 5,Casa,146,4,3,34,0,0,3.72,1.99,2,4,0,1,0,0,0,0,0,0,1,9611.82,65.83,30+,0
783,Zona 18,Apartamento,95,3,2,26,6,1,5.45,1.33,3,3,1,1,1,0,0,1,0,0,0,6323.54,66.56,16-30,0
784,Zona 9,Apartamento,83,3,3,20,2,1,2.22,2.2,1,4,0,0,1,0,0,0,0,0,1,8397.2,101.17,16-30,0
785,Zona 15,Apartamento,82,3,2,25,2,0,2.47,1.25,2,2,0,1,0,0,0,1,0,1,1,9429.93,115.0,16-30,1
786,Zona 10,Apartamento,67,2,1,7,17,1,0.24,1.45,3,4,1,1,1,1,0,1,0,2,0,10326.24,154.12,6-15,1
787,Zona 7,Apartamento,91,3,3,9,1,1,4.21,1.62,2,3,0,0,1,1,0,1,1,1,0,7539.59,82.85,6-15,0
788,Carretera al Salvador,Apartamento,91,3,2,20,2,0,6.97,4.2,2,3,1,0,0,1,0,0,0,0,0,8250.97,90.67,16-30,0
789,Carretera al Salvador,Casa,195,6,5,15,0,0,6.66,2.64,3,3,1,0,0,1,0,0,1,1,0,18276.21,93.72,6-15,0
790,Zona 7,Apartamento,60,2,2,9,1,1,5.26,3.2,4,4,0,1,0,1,0,1,0,0,0,5403.43,90.06,6-15,0
791,Zona 4,Apartamento,129,5,4,13,4,1,3.88,1.84,3,4,0,0,0,0,0,1,0,1,1,13981.02,108.38,6-15,0
792,Zona 15,Apartamento,96,3,2,0,6,1,2.61,1.94,2,4,1,0,1,1,0,1,0,2,1,12901.42,134.39,0-5,1
793,Zona 14,Apartamento,78,3,2,14,5,1,1.31,2.0,1,5,1,1,0,0,1,0,0,1,0,11134.43,142.75,6-15,1
794,Zona 16,Casa,136,4,4,10,0,0,4.99,2.01,5,1,1,1,1,0,0,0,1,1,0,17111.44,125.82,6-15,0
795,Zona 14,Apartamento,99,4,3,22,2,1,1.99,0.46,4,4,1,1,1,1,0,0,0,0,1,13578.4,137.16,16-30,1
796,Zona 15,Apartamento,58,2,2,11,9,1,0.88,2.6,5,2,1,0,0,1,0,1,0,0,1,8609.42,148.44,6-15,1
797,Zona 14,Apartamento,87,3,1,14,11,1,0.82,0.93,4,3,1,1,0,1,1,0,0,1,1,14347.3,164.91,6-15,1
798,Zona 15,Casa,126,4,3,26,0,0,2.34,0.95,4,2,1,1,0,1,0,0,1,1,0,15026.56,119.26,16-30,1
799,Carretera al Salvador,Apartamento,85,3,2,30,5,1,9.58,2.45,4,2,0,1,0,0,0,0,1,2,1,8642.79,101.68,16-30,0
800,Zona 10,Apartamento,78,3,2,12,6,1,0.44,1.61,1,5,1,0,0,1,0,0,0,0,1,9807.61,125.74,6-15,1
801,Zona 16,Apartamento,61,2,2,18,8,1,4.26,0.93,5,1,0,0,0,0,0,1,0,0,1,8372.27,137.25,16-30,0
802,Carretera al Salvador,Apartamento,70,2,1,17,5,1,9.48,0.72,4,4,0,0,1,0,0,1,1,1,0,7386.29,105.52,16-30,0
803,Zona 14,Apartamento,79,3,3,5,4,1,1.5,0.93,2,4,1,0,0,1,1,0,0,1,0,11863.84,150.18,0-5,1
804,Carretera al Salvador,Casa,167,5,4,24,0,0,8.54,2.06,3,2,1,0,0,0,0,1,1,2,1,15744.93,94.28,16-30,0
805,Carretera al Salvador,Casa,72,2,1,17,0,0,7.37,2.18,5,1,0,1,0,0,0,1,0,1,0,6871.72,95.44,16-30,0
806,Carretera al Salvador,Casa,173,5,5,14,0,0,7.6,2.48,4,1,1,0,1,0,0,0,0,0,0,17824.36,103.03,6-15,0
807,Zona 14,Apartamento,57,2,1,21,15,1,0.69,2.8,4,2,1,0,0,1,0,1,0,0,0,9121.05,160.02,16-30,1
808,Zona 16,Casa,157,4,3,11,0,0,3.59,1.91,5,1,1,0,0,0,0,1,1,1,0,19041.53,121.28,6-15,0
809,Zona 4,Apartamento,72,3,2,20,6,1,2.16,0.67,3,3,1,1,1,1,1,1,0,1,1,9547.45,132.6,16-30,0
810,Zona 14,Apartamento,75,3,3,21,10,1,2.13,1.76,1,3,1,0,0,1,0,0,1,2,1,11056.21,147.42,16-30,1
811,Zona 10,Apartamento,78,3,3,0,4,1,0.53,0.2,1,5,1,0,1,1,0,1,0,1,1,11095.49,142.25,0-5,1
812,Zona 16,Apartamento,70,2,1,0,5,1,4.41,3.86,4,1,1,0,0,1,0,1,1,1,0,9890.61,141.29,0-5,0
813,Carretera al Salvador,Casa,113,3,2,33,0,0,8.52,2.33,4,2,1,1,0,0,0,0,0,1,1,10002.22,88.52,30+,0
814,Zona 10,Apartamento,90,3,1,10,15,1,0.35,0.96,2,5,1,1,1,1,1,0,0,2,1,13126.52,145.85,6-15,1
815,Zona 9,Apartamento,81,3,2,16,11,1,0.85,1.59,4,4,1,0,1,1,0,0,0,1,1,10594.86,130.8,16-30,0
816,Zona 13,Apartamento,77,3,2,25,9,1,2.05,2.05,3,3,1,0,1,0,0,0,0,0,1,8111.15,105.34,16-30,0
817,Zona 15,Casa,142,4,3,15,0,0,2.85,2.74,1,5,1,0,1,0,0,1,0,0,0,14425.66,101.59,6-15,1
818,Zona 9,Apartamento,73,3,2,16,18,1,1.18,2.36,3,3,0,0,0,1,0,1,0,1,1,8906.1,122.0,16-30,0
819,Zona 7,Apartamento,82,3,1,15,2,0,2.81,1.65,2,3,0,0,0,0,0,0,1,1,1,5775.81,70.44,6-15,0
820,Zona 14,Apartamento,64,2,1,23,8,1,1.02,1.76,2,2,1,1,1,1,0,1,0,0,1,9782.29,152.85,16-30,1
821,Zona 14,Apartamento,46,2,1,18,11,1,2.03,0.44,5,1,1,0,0,1,0,1,0,2,1,8076.02,175.57,16-30,1
822,Zona 4,Apartamento,90,3,2,18,5,1,2.48,2.19,1,5,0,1,1,1,0,1,0,1,1,9668.03,107.42,16-30,0
823,Zona 14,Apartamento,75,3,3,0,5,1,1.94,1.06,3,3,1,0,0,1,0,0,0,1,1,12722.3,169.63,0-5,1
824,Zona 10,Apartamento,67,2,1,31,12,1,1.02,1.25,1,3,1,1,1,1,0,1,0,1,0,8503.63,126.92,30+,1
825,Zona 18,Apartamento,78,3,2,9,9,1,4.64,2.77,2,3,0,1,0,0,0,0,0,2,1,5527.23,70.86,6-15,0
826,Zona 14,Casa,168,5,3,2,0,0,2.45,0.27,3,3,1,1,0,1,0,1,0,0,0,24359.78,145.0,0-5,1
827,Zona 10,Apartamento,115,4,3,26,9,1,1.94,0.86,1,5,1,0,1,0,0,0,1,1,0,13781.29,119.84,16-30,1
828,Zona 16,Casa,176,5,4,15,0,0,4.73,3.27,5,1,1,1,1,0,0,1,0,1,0,20889.32,118.69,6-15,0
829,Zona 4,Apartamento,79,3,2,39,7,1,2.76,1.31,1,5,1,1,0,1,0,1,0,2,0,7494.83,94.87,30+,0
830,Zona 7,Apartamento,112,4,4,20,7,1,4.35,1.01,5,2,0,0,1,1,0,0,0,1,1,9863.55,88.07,16-30,0
831,Zona 14,Apartamento,82,3,2,34,13,1,1.94,1.37,2,4,1,1,1,1,0,0,0,2,0,11139.18,135.84,30+,1
832,Zona 14,Casa,114,3,1,17,0,0,2.07,1.8,4,3,1,1,0,0,0,1,0,1,0,15655.81,137.33,16-30,1
833,Zona 15,Apartamento,50,2,2,5,10,1,3.51,2.45,5,1,1,1,0,0,0,0,0,1,1,7866.14,157.32,0-5,1
834,Zona 16,Apartamento,84,3,1,13,1,0,5.09,3.61,3,5,1,0,1,1,0,0,1,2,0,9441.06,112.39,6-15,0
835,Zona 14,Apartamento,105,4,2,5,10,1,0.52,1.12,3,4,1,1,1,1,0,1,0,1,1,17014.07,162.04,0-5,1
836,Zona 18,Casa,104,3,2,6,0,0,6.17,2.44,2,4,0,1,0,0,0,0,0,0,0,6991.49,67.23,6-15,0
837,Zona 18,Apartamento,74,3,3,19,5,1,6.37,2.25,4,2,1,1,0,0,0,0,0,1,0,5526.71,74.69,16-30,0
838,Zona 16,Apartamento,83,3,2,13,10,1,3.77,1.91,3,3,1,0,0,0,0,0,1,0,1,10401.37,125.32,6-15,0
839,Zona 15,Apartamento,94,3,2,2,10,1,3.23,2.67,2,3,0,1,1,1,0,1,1,1,0,13243.54,140.89,0-5,1
840,Zona 7,Apartamento,95,3,2,0,4,1,4.34,1.21,2,3,1,0,1,0,0,0,0,0,0,7601.76,80.02,0-5,0
841,Zona 14,Apartamento,62,2,1,16,13,1,1.84,1.67,1,3,1,1,1,1,0,1,0,1,1,9696.68,156.4,16-30,1
842,Zona 15,Apartamento,94,3,2,4,10,1,1.25,1.47,3,4,0,1,1,1,0,1,0,2,1,13019.09,138.5,0-5,1
843,Zona 5,Apartamento,94,3,1,30,2,0,3.51,3.44,4,2,0,0,1,0,0,1,0,1,1,7287.52,77.53,16-30,0
844,Zona 14,Apartamento,105,4,2,18,7,1,0.2,1.0,4,3,1,1,0,1,1,0,0,2,1,16124.71,153.57,16-30,1
845,Zona 13,Apartamento,49,2,1,28,7,1,2.84,3.8,3,3,1,0,0,1,0,1,0,1,1,5711.25,116.56,16-30,0
846,Zona 10,Apartamento,39,1,1,0,9,1,2.04,0.63,3,4,1,0,1,1,1,1,0,1,1,6758.27,173.29,0-5,1
847,Zona 4,Apartamento,68,2,1,21,7,1,2.23,2.09,1,5,1,0,0,1,0,1,0,0,1,6778.47,99.68,16-30,0
848,Zona 16,Casa,123,4,4,10,0,0,4.0,2.33,5,1,1,0,1,1,1,0,0,1,1,15579.41,126.66,6-15,0
849,Zona 4,Apartamento,78,3,3,16,2,1,0.78,0.72,2,3,0,0,0,0,0,1,0,2,0,8383.85,107.49,16-30,0
850,Carretera al Salvador,Casa,190,5,4,24,0,0,7.46,1.71,3,3,1,0,1,0,0,0,0,1,0,16320.43,85.9,16-30,0
851,Zona 13,Apartamento,82,3,3,15,6,1,0.2,2.13,2,5,1,0,0,1,0,1,0,1,0,9502.91,115.89,6-15,0
852,Zona 5,Apartamento,98,4,3,20,9,1,4.68,2.82,3,3,0,1,0,0,0,1,0,1,0,8690.79,88.68,16-30,0
853,Zona 15,Apartamento,110,4,4,22,5,1,3.11,2.15,5,1,1,1,0,0,0,0,1,1,1,15105.54,137.32,16-30,1
854,Zona 10,Casa,158,5,5,32,0,0,1.45,1.73,2,4,1,1,1,0,0,1,0,2,0,17464.92,110.54,30+,1
855,Zona 4,Apartamento,99,4,3,25,6,1,2.94,2.69,1,4,0,0,1,1,0,1,0,2,1,9887.0,99.87,16-30,0
856,Zona 4,Apartamento,100,4,4,19,7,1,1.39,1.55,1,4,1,0,1,1,0,1,0,1,1,10576.95,105.77,16-30,0
857,Zona 14,Apartamento,86,3,2,2,10,1,1.83,0.33,2,4,1,1,0,1,1,0,0,0,0,13755.13,159.94,0-5,1
858,Carretera al Salvador,Apartamento,83,3,1,20,10,1,6.71,1.03,5,1,1,0,1,0,0,1,0,0,1,9335.81,112.48,16-30,0
859,Zona 13,Casa,163,5,4,14,0,0,2.9,2.85,1,4,1,0,1,0,0,1,0,1,1,15474.12,94.93,6-15,0
860,Zona 10,Apartamento,65,2,1,30,10,1,0.74,1.42,1,5,1,0,1,1,0,0,0,1,0,7719.14,118.76,16-30,1
861,Zona 13,Apartamento,99,4,3,19,10,1,1.6,2.88,1,4,0,1,1,0,0,1,1,0,0,10351.64,104.56,16-30,0
862,Carretera al Salvador,Casa,174,5,4,29,0,0,9.06,2.39,3,4,1,0,1,0,0,1,0,1,1,14657.77,84.24,16-30,0
863,Zona 13,Casa,100,3,3,6,0,0,2.48,3.45,1,5,1,1,0,0,0,1,0,1,0,10208.18,102.08,6-15,0
864,Zona 16,Casa,129,4,3,8,0,0,4.69,2.43,5,1,1,1,1,1,0,0,1,0,0,16049.33,124.41,6-15,0
865,Zona 15,Apartamento,75,3,3,22,1,0,2.34,2.95,2,4,0,0,1,1,0,0,0,1,1,8252.07,110.03,16-30,1
866,Zona 10,Apartamento,71,3,2,27,10,1,1.95,0.45,2,4,0,0,0,1,0,1,0,0,1,8779.71,123.66,16-30,1
867,Zona 10,Apartamento,56,2,1,10,16,1,1.07,2.87,2,5,0,1,0,0,0,1,0,0,1,7478.29,133.54,6-15,1
868,Zona 4,Apartamento,84,3,2,21,6,1,0.96,0.68,3,4,1,0,1,1,1,1,0,1,1,10287.66,122.47,16-30,0
869,Zona 15,Apartamento,80,3,3,18,9,1,2.67,2.18,3,4,1,0,0,1,0,0,1,1,0,10443.04,130.54,16-30,1
870,Zona 10,Apartamento,88,3,1,18,6,1,0.2,1.67,1,5,1,0,1,1,0,1,0,1,0,11019.52,125.22,16-30,1
871,Zona 10,Casa,118,3,3,15,0,0,1.77,1.05,1,4,0,0,0,1,0,0,0,0,1,13210.58,111.95,6-15,1
872,Zona 13,Apartamento,56,2,2,19,6,1,2.49,1.34,3,2,1,0,1,0,0,1,1,1,0,7012.85,125.23,16-30,0
873,Zona 4,Apartamento,45,2,1,19,6,1,2.11,1.07,3,3,1,1,0,1,0,0,1,1,0,5474.09,121.65,16-30,0
874,Zona 10,Apartamento,86,3,3,5,18,1,0.7,2.68,1,4,1,1,1,0,0,1,0,2,1,12510.66,145.47,0-5,1
875,Zona 10,Apartamento,76,3,1,11,9,1,1.44,0.77,1,4,1,1,1,1,0,1,0,1,0,10854.28,142.82,6-15,1
876,Zona 10,Casa,184,5,4,7,0,0,0.36,0.2,5,2,1,0,0,1,0,1,0,2,0,27296.91,148.35,6-15,1
877,Zona 16,Casa,144,4,3,11,0,0,4.19,2.22,4,1,1,1,1,0,0,0,0,1,0,17315.5,120.25,6-15,0
878,Zona 15,Casa,119,3,3,2,0,0,3.42,1.63,3,5,1,0,1,0,0,1,0,2,1,14717.35,123.68,0-5,1
879,Zona 9,Apartamento,74,3,2,18,1,1,2.63,0.52,1,5,1,0,0,0,0,1,0,2,1,8004.32,108.17,16-30,0
880,Carretera al Salvador,Casa,172,5,5,30,0,0,7.83,1.37,3,4,1,1,0,1,0,1,0,1,1,14401.44,83.73,16-30,0
881,Carretera al Salvador,Casa,169,5,3,36,0,0,8.66,3.28,3,2,1,0,1,1,0,1,0,0,1,13868.86,82.06,30+,0
882,Zona 14,Apartamento,77,3,2,10,16,1,0.73,1.95,4,2,1,0,0,0,1,0,0,1,1,13176.13,171.12,6-15,1
883,Zona 15,Casa,146,4,3,28,0,0,1.58,3.23,5,1,0,0,0,1,0,1,0,1,1,16943.63,116.05,16-30,1
884,Zona 9,Apartamento,61,2,1,30,14,1,1.4,1.81,2,4,1,1,0,1,0,0,0,0,0,6509.4,106.71,16-30,0
885,Zona 16,Casa,182,5,5,12,0,0,3.96,2.7,2,3,1,0,1,0,0,1,0,1,0,19691.13,108.19,6-15,0
886,Carretera al Salvador,Casa,127,4,3,21,0,0,6.41,1.24,1,4,0,0,1,1,0,0,1,2,1,10978.43,86.44,16-30,0
887,Zona 18,Apartamento,67,2,1,33,10,1,4.93,1.69,3,4,0,0,0,0,0,1,1,1,0,4408.84,65.8,30+,0
888,Zona 15,Apartamento,97,3,3,10,5,1,3.5,0.97,5,1,1,0,1,1,0,0,0,1,1,14484.83,149.33,6-15,1
889,Zona 16,Apartamento,78,3,2,12,4,1,2.25,2.39,4,2,1,1,0,0,0,1,1,1,0,10393.17,133.25,6-15,0
890,Zona 7,Casa,145,4,4,13,0,0,4.47,2.72,4,3,0,0,1,1,0,0,1,1,0,10975.92,75.7,6-15,0
891,Zona 14,Apartamento,55,2,2,23,9,1,0.65,1.29,5,1,1,0,1,1,0,0,0,0,1,9188.0,167.05,16-30,1
892,Carretera al Salvador,Casa,87,2,1,15,0,0,7.88,1.42,5,2,0,1,0,0,0,1,0,1,0,9268.24,106.53,6-15,0
893,Zona 4,Apartamento,63,2,3,20,2,1,2.22,1.42,3,4,0,0,0,0,0,0,0,3,1,6623.38,105.13,16-30,0
894,Zona 10,Casa,121,3,3,17,0,0,1.94,1.66,2,4,1,1,1,1,0,1,0,1,1,14674.5,121.28,16-30,1
895,Zona 5,Casa,162,5,4,26,0,0,2.97,0.79,4,3,0,1,0,0,0,0,0,1,1,12627.49,77.95,16-30,0
896,Zona 13,Apartamento,83,3,3,14,3,1,2.32,1.49,3,3,1,1,0,0,0,0,1,0,1,9560.23,115.18,6-15,0
897,Zona 18,Casa,97,3,3,12,0,0,4.76,3.1,5,1,1,0,0,0,0,0,1,2,0,7367.19,75.95,6-15,0
898,Zona 15,Apartamento,90,3,2,19,5,1,1.75,3.44,5,1,0,0,0,1,0,0,1,0,0,12320.75,136.9,16-30,1
899,Zona 13,Apartamento,90,3,2,15,1,1,1.87,4.62,2,2,0,1,0,0,1,0,0,0,1,10134.32,112.6,6-15,0
900,Zona 5,Apartamento,85,3,2,14,7,1,1.88,2.04,5,1,1,1,0,1,0,0,0,0,0,8970.64,105.54,6-15,0
901,Zona 5,Casa,146,4,3,10,0,0,4.43,3.6,4,4,1,0,0,0,0,0,0,1,0,11888.95,81.43,6-15,0
902,Zona 10,Casa,99,3,2,5,0,0,2.58,0.74,2,2,1,1,1,1,0,0,0,0,0,13622.15,137.6,0-5,1
903,Zona 4,Apartamento,80,3,2,14,2,1,3.73,0.92,2,4,1,1,1,0,0,1,1,0,1,9177.72,114.72,6-15,0
904,Carretera al Salvador,Casa,139,4,2,28,0,0,9.13,2.75,4,2,1,1,0,0,0,1,1,1,0,13099.75,94.24,16-30,0
905,Zona 9,Apartamento,38,1,1,18,6,1,1.69,1.63,2,1,1,0,0,1,0,0,0,2,1,5056.18,133.06,16-30,0
906,Zona 16,Apartamento,80,3,2,11,2,0,3.1,2.01,5,1,1,0,1,1,0,0,0,1,0,11128.39,139.1,6-15,0
907,Zona 16,Apartamento,98,4,4,1,6,1,4.76,2.44,3,1,1,1,1,0,0,0,1,2,0,13579.41,138.57,0-5,0
908,Zona 10,Apartamento,52,2,1,8,6,1,2.18,0.2,1,5,1,0,0,1,0,1,0,1,1,7297.0,140.33,6-15,1
909,Zona 15,Casa,70,2,1,0,0,0,1.8,2.14,1,5,1,1,1,0,0,0,1,2,0,8751.68,125.02,0-5,1
910,Zona 9,Apartamento,51,2,1,18,9,1,0.26,1.13,1,5,1,0,0,1,0,1,0,2,1,6292.16,123.38,16-30,0
911,Zona 9,Apartamento,76,3,2,19,18,1,1.25,0.2,2,4,1,1,0,1,0,0,0,2,1,9519.73,125.26,16-30,0
912,Carretera al Salvador,Casa,147,4,3,7,0,0,8.25,2.55,3,3,1,1,1,0,0,1,1,0,1,14837.12,100.93,6-15,0
913,Zona 10,Apartamento,75,3,3,2,3,1,2.94,2.1,1,5,1,0,0,1,0,1,0,1,0,9652.76,128.7,0-5,1
914,Zona 14,Apartamento,72,3,2,0,4,1,2.85,1.34,3,2,1,1,1,0,0,0,0,2,1,12321.36,171.13,0-5,1
915,Zona 7,Apartamento,85,3,3,6,3,0,4.38,4.4,2,5,1,0,0,0,0,0,0,1,0,6399.98,75.29,6-15,0
916,Zona 14,Apartamento,70,2,1,27,5,1,0.24,0.2,5,1,1,1,0,1,0,0,0,0,0,10877.22,155.39,16-30,1
917,Zona 10,Apartamento,78,3,3,1,4,1,0.2,1.72,3,4,1,0,1,1,0,0,0,0,0,11665.72,149.56,0-5,1
918,Zona 18,Apartamento,87,3,1,34,4,1,5.83,1.7,1,3,1,0,0,1,0,1,0,2,0,5900.52,67.82,30+,0
919,Carretera al Salvador,Apartamento,115,4,2,17,5,1,7.21,2.25,5,1,0,0,0,1,0,0,0,0,1,12189.11,105.99,16-30,0
920,Zona 4,Apartamento,69,2,2,18,6,1,2.64,0.49,2,5,0,0,1,0,0,0,1,0,1,7314.13,106.0,16-30,0
921,Zona 4,Apartamento,92,3,1,5,2,1,2.19,0.5,1,5,0,0,1,1,0,1,0,2,1,10042.14,109.15,0-5,0
922,Carretera al Salvador,Casa,172,5,5,11,0,0,8.37,0.63,5,1,1,0,0,0,0,0,1,0,0,18444.09,107.23,6-15,0
923,Zona 10,Apartamento,95,3,3,11,17,1,0.68,3.16,3,3,1,1,1,1,0,0,0,2,1,14381.34,151.38,6-15,1
924,Zona 14,Apartamento,71,3,2,0,13,1,1.68,0.2,3,3,1,1,1,1,0,1,0,2,1,12553.37,176.81,0-5,1
925,Zona 5,Apartamento,109,4,4,15,8,1,2.43,1.45,2,2,0,0,0,0,1,1,1,2,0,10700.89,98.17,6-15,0
926,Zona 18,Apartamento,80,3,2,32,8,1,6.06,3.43,2,4,0,0,0,0,0,0,1,1,1,4727.23,59.09,30+,0
927,Zona 15,Apartamento,95,3,3,19,1,0,1.51,2.41,3,4,0,0,0,1,0,0,1,1,1,11410.77,120.11,16-30,1
928,Zona 5,Apartamento,96,3,3,32,10,1,5.61,2.32,1,5,1,0,1,1,0,0,0,1,0,7319.51,76.24,30+,0
929,Carretera al Salvador,Casa,122,3,3,16,0,0,9.05,2.09,3,2,1,1,0,0,0,0,0,1,0,11906.49,97.59,16-30,0
930,Zona 9,Apartamento,76,3,2,28,14,1,0.99,0.45,3,3,1,1,0,0,0,1,0,1,0,9117.24,119.96,16-30,0
931,Zona 10,Apartamento,64,2,2,14,2,1,0.8,0.84,5,1,1,0,1,0,0,1,0,0,1,9584.82,149.76,6-15,1
932,Zona 14,Apartamento,87,3,3,10,7,1,1.07,2.49,4,2,1,0,1,0,0,0,0,1,0,13847.52,159.17,6-15,1
933,Zona 16,Apartamento,97,3,2,24,2,1,3.32,1.33,3,3,1,0,0,0,0,1,1,1,0,10984.52,113.24,16-30,0
934,Zona 15,Apartamento,83,3,3,12,7,1,2.85,1.91,1,5,1,1,0,0,1,1,0,1,0,10329.73,124.45,6-15,1
935,Zona 14,Apartamento,72,3,2,5,4,1,1.56,1.87,2,3,1,1,1,0,1,0,0,2,0,11974.03,166.31,0-5,1
936,Zona 14,Apartamento,88,3,2,23,4,1,1.02,0.2,4,2,1,0,0,1,1,1,0,0,1,13931.57,158.31,16-30,1
937,Carretera al Salvador,Apartamento,81,3,1,24,6,1,7.99,3.45,3,3,0,0,1,0,0,0,1,0,1,7509.39,92.71,16-30,0
938,Zona 16,Casa,140,4,4,21,0,0,3.77,1.69,4,1,0,0,0,1,1,0,0,0,1,15695.96,112.11,16-30,0
939,Zona 15,Casa,135,4,4,0,0,0,2.84,2.1,5,2,1,1,0,1,0,1,1,2,0,19605.99,145.23,0-5,1
940,Zona 10,Casa,242,6,5,19,0,0,1.17,1.72,3,2,1,1,1,1,0,1,0,2,0,30129.67,124.5,16-30,1
941,Zona 7,Casa,187,5,4,14,0,0,4.06,3.72,3,4,1,1,0,0,0,0,0,1,1,13530.05,72.35,6-15,0
942,Zona 13,Casa,222,6,5,22,0,0,2.44,1.88,2,5,0,0,0,1,0,0,0,1,1,19735.06,88.9,16-30,0
943,Zona 14,Apartamento,109,4,3,31,15,1,0.2,0.2,3,5,1,1,1,0,0,0,0,0,0,14738.87,135.22,30+,1
944,Zona 18,Apartamento,130,5,3,14,8,1,5.96,2.68,3,4,0,0,0,0,0,0,0,1,1,9022.49,69.4,6-15,0
945,Zona 14,Apartamento,42,2,2,11,6,1,1.11,3.61,2,2,1,0,0,1,0,0,1,1,0,6970.84,165.97,6-15,1
946,Zona 10,Apartamento,74,3,4,15,9,1,2.54,1.14,1,3,0,0,0,0,1,1,0,0,0,9916.06,134.0,6-15,1
947,Zona 15,Apartamento,99,4,3,11,3,1,3.56,0.81,2,3,1,1,1,0,0,1,0,1,1,12636.95,127.65,6-15,1
948,Zona 4,Apartamento,121,4,3,4,7,1,0.96,0.2,1,5,0,0,0,0,0,0,0,1,0,12771.93,105.55,0-5,0
949,Zona 4,Apartamento,85,3,2,12,4,1,4.38,0.69,4,2,1,1,0,1,0,0,1,0,1,11289.65,132.82,6-15,0
950,Zona 13,Apartamento,81,3,2,21,10,1,2.39,0.98,1,5,1,0,1,1,1,0,0,0,1,9243.54,114.12,16-30,0
951,Zona 15,Apartamento,63,2,1,15,1,0,1.67,1.52,3,2,1,0,0,0,0,1,1,0,1,8739.67,138.72,6-15,1
952,Carretera al Salvador,Casa,79,2,2,19,0,0,8.79,3.83,5,1,1,1,1,1,0,0,0,3,0,9332.98,118.14,16-30,0
953,Zona 7,Casa,233,6,5,8,0,0,3.21,1.8,3,4,1,0,1,0,1,1,0,1,0,17653.22,75.76,6-15,0
954,Zona 15,Apartamento,83,3,1,17,9,1,2.26,0.39,5,1,0,0,0,1,0,0,0,1,0,11553.69,139.2,16-30,1
955,Zona 4,Casa,108,3,2,21,0,0,2.37,0.9,3,3,1,1,1,0,0,1,1,0,1,11037.47,102.2,16-30,0
956,Zona 13,Apartamento,113,4,3,19,2,1,1.33,1.95,2,3,1,0,0,1,0,0,1,1,1,12010.18,106.28,16-30,0
957,Zona 4,Apartamento,96,3,2,2,3,1,3.54,1.76,2,5,1,1,0,1,0,1,0,2,1,11141.18,116.05,0-5,0
958,Zona 7,Casa,119,3,2,25,0,0,4.37,1.52,4,2,0,0,0,0,0,1,1,1,0,9093.97,76.42,16-30,0
959,Zona 9,Apartamento,73,3,2,11,10,1,1.06,0.63,2,3,0,0,0,1,0,0,0,1,1,9183.12,125.8,6-15,0
960,Zona 5,Apartamento,44,2,2,19,1,1,4.09,1.63,2,3,0,0,0,0,0,1,1,2,1,4059.9,92.27,16-30,0
961,Zona 14,Apartamento,65,2,2,14,11,1,1.57,0.29,5,2,1,1,1,1,0,0,0,0,1,11684.95,179.77,6-15,1
962,Zona 10,Apartamento,67,2,2,8,13,1,1.36,2.05,3,4,0,1,1,1,1,0,0,1,0,10859.2,162.08,6-15,1
963,Zona 15,Apartamento,95,3,3,18,1,1,3.75,1.52,3,1,0,0,0,1,0,0,1,1,1,11681.99,122.97,16-30,1
964,Zona 4,Apartamento,70,2,1,16,10,1,2.05,0.91,3,3,1,0,1,1,0,0,1,2,1,9018.92,128.84,16-30,0
965,Zona 7,Casa,143,4,3,15,0,0,4.99,2.0,3,3,1,0,0,1,0,0,0,1,0,10402.99,72.75,6-15,0
966,Zona 18,Apartamento,90,3,2,15,8,1,5.04,1.49,4,2,1,0,0,0,0,1,1,2,0,7787.32,86.53,6-15,0
967,Zona 15,Casa,174,5,3,30,0,0,3.56,2.22,3,3,1,0,0,0,0,1,0,1,0,17838.71,102.52,16-30,1
968,Zona 15,Apartamento,97,3,2,11,10,1,2.44,3.37,4,2,1,0,0,0,0,1,1,1,0,13910.73,143.41,6-15,1
969,Zona 16,Casa,186,5,4,6,0,0,3.21,1.79,5,2,0,1,0,0,0,0,0,1,0,22148.19,119.08,6-15,0
970,Zona 9,Apartamento,55,2,1,22,15,1,2.51,0.61,3,3,0,1,0,0,0,1,0,0,1,6380.43,116.01,16-30,0
971,Zona 9,Apartamento,65,2,1,6,13,1,0.94,0.22,4,2,1,0,1,1,0,0,0,0,0,9133.43,140.51,6-15,0
